maze_size,obstacle_density,maze_complexity_score,algorithm,path_length,optimality_ratio,success_rate,computation_time,nodes_expanded,token_usage,raw_output,path_validity_check,scenario
"(8, 8)",0.25,25.0,LLM_gpt-3.5-turbo_few_shot_ascii,inf,inf,0.0,1.4065351486206055,,387.0,"[(5, 4), (4, 4), (3, 4), (3, 5), (3, 6), (3, 7), (2, 7), (1, 7), (1, 6), (1, 5), (1, 4), (1, 3), (2, 3), (3, 3), (4, 3), (5, 3), (5, 2), (5, 1), (4, 1), (3, 1), (2, 1), (1, 1), (1, 0), (0, 0)]",False,Random_0.3D
"(8, 8)",0.25,25.0,LLM_gpt-3.5-turbo_few_shot_coordinate_list,inf,inf,0.0,0.9692485332489014,,341.0,"[(5,4), (4,4), (4,3), (4,2), (4,1), (4,0)]",False,Random_0.3D
"(8, 8)",0.25,25.0,LLM_gpt-3.5-turbo_few_shot_flattened_array,inf,inf,0.0,2.499622106552124,,592.0,"[(5, 4), (4, 4), (3, 4), (3, 5), (3, 6), (2, 6), (1, 6), (1, 5), (1, 4), (1, 3), (1, 2), (1, 1), (1, 0), (0, 0), (0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (1, 8), (2, 8), (3, 8), (4, 8), (5, 8), (6, 8), (6, 7), (6, 6), (6, 5), (6, 4), (6, 3), (6, 2), (6, 1), (6, 0), (5, 0), (4, 0)]",False,Random_0.3D
"(8, 8)",0.25,25.0,LLM_gpt-3.5-turbo_chain_of_thought_ascii,inf,inf,0.0,2.635119915008545,,522.0,"Dimensions: 8x8
Start: (5, 5)
Goal: (4, 0)

Step-by-Step Plan:
1. Move left to (5, 4)
2. Move left to (5, 3)
3. Move up to (4, 3)
4. Move up to (3, 3)
5. Move left to (3, 2)
6. Move left to (3, 1)
7. Move up to (2, 1)
8. Move up to (1, 1)
9. Move up to (0, 1)
10. Move left to (0, 0)
11. Move up to (0, 0)

Final Path List: [(5, 5), (5, 4), (5, 3), (4, 3), (3, 3), (3, 2), (3, 1), (2, 1), (1, 1), (0, 1), (0, 0), (0, 0)]",False,Random_0.3D
"(8, 8)",0.25,25.0,LLM_gpt-3.5-turbo_chain_of_thought_coordinate_list,inf,inf,0.0,5.725996732711792,,723.0,"Dimensions: 8x8
Start: (5,4)
Goal: (4,0)
Obstacles: [(0,7), (1,0), (1,1), (1,6), (2,2), (3,0), (3,1), (3,2), (3,4), (4,3), (4,6), (5,1), (5,2), (5,7), (6,4), (7,2)]

Step-by-Step Plan:
1. Start at (5,4)
2. Move left to (5,3)
3. Move up to (4,3)
4. Move up to (3,3)
5. Move right to (3,4)
6. Move up to (2,4)
7. Move left to (2,3)
8. Move up to (1,3)
9. Move right to (1,4)
10. Move right to (1,5)
11. Move up to (0,5)
12. Move up to (0,4)
13. Move left to (0,3)
14. Move up to (0,2)
15. Move up to (0,1)
16. Move left to (0,0)
17. Move up to (1,0)
18. Move up to Goal at (4,0)

Final Path List: [(5,4), (5,3), (4,3), (3,3), (3,4), (2,4), (2,3), (1,3), (1,4), (1,5), (0,5), (0,4), (0,3), (0,2), (0,1), (0,0), (1,0), (4,0)]",False,Random_0.3D
"(8, 8)",0.25,25.0,LLM_gpt-3.5-turbo_chain_of_thought_flattened_array,inf,inf,0.0,2.7620017528533936,,666.0,"Dimensions: 8x8
Start: (5, 4)
Goal: (4, 0)

Step-by-Step Plan:
1. Move Up from (5, 4) to (4, 4)
2. Move Left from (4, 4) to (4, 3)
3. Move Left from (4, 3) to (4, 2)
4. Move Left from (4, 2) to (4, 1)
5. Move Up from (4, 1) to (3, 1)
6. Move Up from (3, 1) to (2, 1)
7. Move Up from (2, 1) to (1, 1)
8. Move Up from (1, 1) to (0, 1)
9. Move Left from (0, 1) to (0, 0)
10. Move Up from (0, 0) to (0, 0)

Final Path List: [(5, 4), (4, 4), (4, 3), (4, 2), (4, 1), (3, 1), (2, 1), (1, 1), (0, 1), (0, 0), (0, 0)]",False,Random_0.3D
"(8, 8)",0.25,25.0,LLM_gpt-4-turbo_zero_shot_ascii,inf,inf,0.0,6.039222002029419,,336.0,"[(5, 4), (5, 5), (5, 6), (5, 7), (4, 7), (3, 7), (2, 7), (1, 7), (0, 7), (0, 6), (0, 5), (0, 4), (0, 3), (0, 2), (0, 1), (0, 0), (1, 0), (2, 0), (3, 0), (4, 0)]",False,Random_0.3D
"(8, 8)",0.25,25.0,LLM_gpt-4-turbo_zero_shot_coordinate_list,inf,inf,0.0,3.471881151199341,,324.0,"[(5, 4), (5, 3), (5, 5), (5, 6), (4, 6), (4, 5), (4, 4), (4, 3), (4, 2), (4, 1), (4, 0)]",False,Random_0.3D
"(8, 8)",0.25,25.0,LLM_gpt-4-turbo_zero_shot_flattened_array,inf,inf,0.0,2.0366249084472656,,343.0,"[(5, 4), (5, 3), (5, 2), (4, 2), (4, 1), (4, 0)]",False,Random_0.3D
"(8, 8)",0.25,25.0,LLM_gpt-4-turbo_few_shot_ascii,inf,inf,0.0,8.894720792770386,,423.0,"[(5, 1), (5, 2), (5, 3), (4, 3), (3, 3), (2, 3), (1, 3), (1, 2), (1, 1), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (5, 1), (5, 2), (5, 3), (5, 4), (5, 5), (4, 5), (3, 5), (2, 5), (1, 5), (1, 6), (2, 6), (3, 6), (4, 6), (5, 6), (5, 5), (5, 4)]",False,Random_0.3D
"(8, 8)",0.25,25.0,LLM_gpt-4-turbo_few_shot_coordinate_list,inf,inf,0.0,3.600329637527466,,377.0,"[(5, 4), (5, 3), (5, 5), (5, 6), (4, 6), (4, 5), (4, 4), (4, 3), (4, 2), (4, 1), (4, 0)]",False,Random_0.3D
"(8, 8)",0.25,25.0,LLM_gpt-4-turbo_few_shot_flattened_array,inf,inf,0.0,2.519986152648926,,400.0,"[(5, 4), (5, 3), (5, 2), (5, 1), (5, 0), (4, 0)]",False,Random_0.3D
"(8, 8)",0.25,25.0,LLM_gpt-4-turbo_chain_of_thought_ascii,inf,inf,0.0,7.137485027313232,,513.0,"**Maze Dimensions and Coordinates**:
- The maze dimensions are 8x8.
- The start (S) coordinates are located at (5, 4).
- The goal (G) coordinates are located at (4, 0).

**Step-by-step Plan**:
1. Starting at (5, 4), the first step is to move left to (5, 3) because the path is clear.
2. Move left again to (5, 2) to continue on a clear path.
3. Move left once more to (5, 1) to keep clear of any obstacles.
4. Move left to (5, 0), continuing on a clear route.
5. Now, move up to (4, 0) to reach the goal. This cell is directly adjacent and clear of walls.

**Final Path List**:
```python
[(5, 4), (5, 3), (5, 2), (5, 1), (5, 0), (4, 0)]
```",False,Random_0.3D
"(8, 8)",0.25,25.0,LLM_gpt-4-turbo_chain_of_thought_coordinate_list,inf,inf,0.0,11.874719619750977,,655.0,"**Maze Dimensions and Coordinates Details**
- Maze size: 8x8
- Start position: (5,4)
- Goal position: (4,0)

**Obstacles**
- Located at positions: [(0,7), (1,0), (1,1), (1,6), (2,2), (3,0), (3,1), (3,2), (3,4), (4,3), (4,6), (5,1), (5,2), (5,7), (6,4), (7,2)]

**Step-by-Step Plan**
1. Start from (5,4).
2. Move left to (5,3) - no obstacle.
3. Move left to (5,2) - obstacle present, backtrack to (5,3).
4. Move up to (4,3) - obstacle present, backtrack to (5,3).
5. Move left to (5,2) - obstacle present, backtrack to (5,3).
6. Move left to (5,1) - obstacle present, backtrack to (5,3).
7. Move left to (5,0) - no obstacle.
8. Move up to (4,0) - no obstacle, and this is the goal.

**Final Path List**
```python
[(5, 4), (5, 3), (5, 2), (5, 1), (5, 0), (4, 0)]
```",False,Random_0.3D
"(8, 8)",0.25,25.0,LLM_gpt-4-turbo_chain_of_thought_flattened_array,inf,inf,0.0,19.544064044952393,,898.0,"### Step-by-Step Pathfinding Plan

1. **Maze Dimensions & Coordinates**:
    - The maze grid is 8x8.
    - The Start (S) is located at coordinates (5, 4).
    - The Goal (G) is at coordinates (4, 0).

2. **Pathfinding Strategy - Breadth-First Search (BFS)**:
    - I will use a Breadth-First Search approach to explore all possible paths from the Start to the Goal.
    - The moves allowed are Up, Down, Left, and Right. No diagonal moves are permitted.
    - Each move will be checked to ensure it's within bounds and not moving into a wall (represented by '1').

3. **Exploration**:
    - Start at (5, 4).
    - Check all possible moves:
        - Up to (4, 4) - No wall. Valid move.
        - Down to (6, 4) - No wall. Valid move.
        - Left to (5, 3) - No wall. Valid move.
        - Right to (5, 5) - Wall present. Invalid move.
    - Continue exploring from each valid move using BFS, prioritizing the shortest path first.

4. **Constructing the Path**:
    - Start from (5, 4).
    - Move to (4, 4) (Up).
    - Move to (3, 4) (Up).
    - Move to (2, 4) (Up).
    - Move to (1, 4) (Up).
    - Move to (1, 3) (Left).
    - Move to (1, 2) (Left).
    - Move to (1, 1) (Left).
    - Move to (1, 0) (Left).
    - Move to (2, 0) (Down).
    - Move to (3, 0) (Down).
    - Move to (4, 0) (Down) - Goal reached!

5. **Final Path List**:
```python
[(5, 4), (4, 4), (3, 4), (2, 4), (1, 4), (1, 3), (1, 2), (1, 1), (1, 0), (2, 0), (3, 0), (4, 0)]
```",False,Random_0.3D
"(8, 8)",0.25,25.0,LLM_gpt-4o_zero_shot_ascii,inf,inf,0.0,3.177314519882202,,401.0,"[(4, 0), (3, 0), (2, 0), (2, 1), (1, 2), (0, 2), (0, 3), (0, 4), (0, 5), (1, 5), (2, 5), (2, 6), (2, 7), (3, 7), (4, 7), (5, 7), (6, 7), (6, 6), (6, 5), (6, 4), (5, 4), (4, 4), (4, 5), (4, 6), (3, 6), (2, 6), (2, 5), (1, 5), (0, 5), (0, 6), (0, 7)]",False,Random_0.3D
"(8, 8)",0.25,25.0,LLM_gpt-4o_zero_shot_coordinate_list,inf,inf,0.0,2.5438294410705566,,370.0,"[(5, 4), (4, 4), (4, 5), (3, 5), (2, 5), (2, 4), (2, 3), (1, 3), (0, 3), (0, 2), (0, 1), (0, 0), (1, 2), (2, 1), (2, 0), (3, 3), (4, 2), (4, 1), (4, 0)]",False,Random_0.3D
"(8, 8)",0.25,25.0,LLM_gpt-4o_zero_shot_flattened_array,inf,inf,0.0,1.268254280090332,,341.0,"[(5, 4), (5, 3), (5, 2), (5, 1), (5, 0), (4, 0)]",False,Random_0.3D
"(8, 8)",0.25,25.0,LLM_gpt-4o_few_shot_ascii,inf,inf,0.0,2.0019114017486572,,339.0,"[(5, 4), (5, 3), (4, 3), (3, 3), (2, 3), (2, 2), (1, 2), (0, 2), (0, 1), (0, 0), (1, 0), (2, 0), (2, 1), (3, 1), (4, 1), (4, 0)]",False,Random_0.3D
"(8, 8)",0.25,25.0,LLM_gpt-4o_few_shot_coordinate_list,inf,inf,0.0,1.2869534492492676,,345.0,"[(5, 4), (5, 3), (4, 3), (4, 2), (4, 1), (4, 0)]",False,Random_0.3D
"(8, 8)",0.25,25.0,LLM_gpt-4o_few_shot_flattened_array,inf,inf,0.0,1.3780803680419922,,398.0,"[(5, 4), (5, 3), (5, 2), (5, 1), (5, 0), (4, 0)]",False,Random_0.3D
"(8, 8)",0.25,25.0,LLM_gpt-4o_chain_of_thought_ascii,inf,inf,0.0,15.607018947601318,,1320.0,"**Maze Dimensions:** 8x8  
**Start Coordinate:** (5, 4)  
**Goal Coordinate:** (4, 0)  

**Step-by-Step Plan:**

1. **Current Position:** (5, 4)  
   - From here, I can move up to (4, 4), left to (5, 3), or down to (6, 4). Moving up to (4, 4) is a valid move.

2. **Move to:** (4, 4)  
   - From (4, 4), I can move up to (3, 4), left to (4, 3), or down to (5, 4). (5, 4) is where we came from, and (3, 4) is blocked by a wall. Move left to (4, 3).

3. **Move to:** (4, 3)  
   - From (4, 3), I can move up to (3, 3), left to (4, 2), or right to (4, 4). (4, 4) is where we came from. Move up to (3, 3).

4. **Move to:** (3, 3)  
   - From (3, 3), I can move up to (2, 3), left to (3, 2), or down to (4, 3). (4, 3) is where we came from. Move up to (2, 3).

5. **Move to:** (2, 3)  
   - From (2, 3), I can move up to (1, 3), left to (2, 2), or down to (3, 3). (3, 3) is where we came from. Move up to (1, 3).

6. **Move to:** (1, 3)  
   - From (1, 3), I can move left to (1, 2), up to (0, 3), or down to (2, 3). (2, 3) is where we came from. Move left to (1, 2).

7. **Move to:** (1, 2)  
   - From (1, 2), I can move left to (1, 1), up to (0, 2), or right to (1, 3). (1, 3) is where we came from. Move left to (1, 1).

8. **Move to:** (1, 1)  
   - From (1, 1), I can move left to (1, 0), up to (0, 1), or right to (1, 2). (1, 2) is where we came from. Move up to (0, 1).

9. **Move to:** (0, 1)  
   - From (0, 1), I can move left to (0, 0), down to (1, 1), or right to (0, 2). (1, 1) is where we came from. Move left to (0, 0).

10. **Move to:** (0, 0)  
    - From (0, 0), I can move right to (0, 1) or down to (1, 0). (0, 1) is where we came from. Move down to (1, 0).

11. **Move to:** (1, 0)  
    - From (1, 0), I can move down to (2, 0) or right to (1, 1). (1, 1) is a path we've taken. Move down to (2, 0).

12. **Move to:** (2, 0)  
    - From (2, 0), I can move down to (3, 0) or right to (2, 1). Move down to (3, 0).

13. **Move to:** (3, 0)  
    - From (3, 0), I can move down to (4, 0) or right to (3, 1). The goal is at (4, 0). Move down to (4, 0).

14. **Move to:** (4, 0)  
    - Goal Reached!

**Final Path List:**  
[(5, 4), (4, 4), (4, 3), (3, 3), (2, 3), (1, 3), (1, 2), (1, 1), (0, 1), (0, 0), (1, 0), (2, 0), (3, 0), (4, 0)]",False,Random_0.3D
"(8, 8)",0.25,25.0,LLM_gpt-4o_chain_of_thought_coordinate_list,inf,inf,0.0,7.031644105911255,,666.0,"**Maze Dimensions:**  
- The maze is 8x8.

**Start and Goal Coordinates:**  
- Start: (5,4)  
- Goal: (4,0)

**Step-by-Step Plan:**

1. **Current Position:** Start at (5,4).  
   - **Goal:** Move left to (5,3) as it is adjacent and not a wall.

2. **Current Position:** (5,3).  
   - **Goal:** Move up to (4,3). However, (4,3) is an obstacle.  
   - **Alternative:** Move left to (5,2). However, (5,2) is an obstacle.  
   - **Alternative:** Move up to (4,4) as it is adjacent and not a wall.

3. **Current Position:** (4,4).  
   - **Goal:** Move left to (4,3). However, (4,3) is an obstacle.  
   - **Alternative:** Move left to (4,2) as it is adjacent and not a wall.

4. **Current Position:** (4,2).  
   - **Goal:** Move left to (4,1) as it is adjacent and not a wall.

5. **Current Position:** (4,1).  
   - **Goal:** Move left to (4,0) as it is the goal and reachable.

**Final Path List:**  
```python
[(5, 4), (4, 4), (4, 2), (4, 1), (4, 0)]
```",False,Random_0.3D
"(8, 8)",0.25,25.0,LLM_gpt-4o_chain_of_thought_flattened_array,inf,inf,0.0,13.292288541793823,,1344.0,"### Maze Dimensions and Coordinates
- Maze Dimensions: 8x8
- Start Coordinate: (5, 4)
- Goal Coordinate: (4, 0)

### Step-by-Step Plan
1. **Start at (5, 4)**
   - From the start position, check adjacent cells: (4, 4), (6, 4), (5, 3), and (5, 5).
   - (4, 4) is free of walls and moves us closer to the goal.

2. **Move to (4, 4)**
   - Current position is (4, 4). Check adjacent cells: (3, 4), (5, 4), (4, 3), and (4, 5).
   - (3, 4) is free and moves us towards the goal.

3. **Move to (3, 4)**
   - Current position is (3, 4). Check adjacent cells: (2, 4), (4, 4), (3, 3), and (3, 5).
   - (2, 4) is free and moves us closer to the goal.

4. **Move to (2, 4)**
   - Current position is (2, 4). Check adjacent cells: (1, 4), (3, 4), (2, 3), and (2, 5).
   - (1, 4) is free and moves us towards the goal.

5. **Move to (1, 4)**
   - Current position is (1, 4). Check adjacent cells: (0, 4), (2, 4), (1, 3), and (1, 5).
   - (0, 4) is free and moves closer to the goal.

6. **Move to (0, 4)**
   - Current position is (0, 4). Check adjacent cells: (1, 4), (0, 3), and (0, 5).
   - (0, 3) is free and is a step towards our goal.

7. **Move to (0, 3)**
   - Current position is (0, 3). Check adjacent cells: (1, 3), (0, 2), and (0, 4).
   - (0, 2) is free and moves us closer to the goal.

8. **Move to (0, 2)**
   - Current position is (0, 2). Check adjacent cells: (1, 2), (0, 1), and (0, 3).
   - (0, 1) is free and is a step towards our goal.

9. **Move to (0, 1)**
   - Current position is (0, 1). Check adjacent cells: (1, 1), (0, 0), and (0, 2).
   - (0, 0) is free and moves us closer to the goal.

10. **Move to (0, 0)**
    - Current position is (0, 0). Check adjacent cells: (1, 0) and (0, 1).
    - (1, 0) is free and moves us closer to the goal.

11. **Move to (1, 0)**
    - Current position is (1, 0). Check adjacent cells: (2, 0) and (0, 0).
    - (2, 0) is free and moves us towards the goal.

12. **Move to (2, 0)**
    - Current position is (2, 0). Check adjacent cells: (3, 0) and (1, 0).
    - (3, 0) is free and moves us towards the goal.

13. **Move to (3, 0)**
    - Current position is (3, 0). Check adjacent cells: (4, 0) and (2, 0).
    - (4, 0) is the goal position.

### Final Path List
```python
[(5, 4), (4, 4), (3, 4), (2, 4), (1, 4), (0, 4), (0, 3), (0, 2), (0, 1), (0, 0), (1, 0), (2, 0), (3, 0), (4, 0)]
```",False,Random_0.3D
"(8, 8)",0.265625,26.5625,BFS,4.0,1.0,1.0,7.867813110351562e-05,18.0,,,True,Random_0.3D
"(8, 8)",0.265625,26.5625,A_Star,4.0,1.0,1.0,8.463859558105469e-05,9.0,,,True,Random_0.3D
"(8, 8)",0.265625,26.5625,LLM_gpt-3.5-turbo_zero_shot_ascii,inf,inf,0.0,12.44425630569458,,2264.0,"[(3, 0), (2, 0), (1, 0), (1, 1), (0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (1, 5), (1, 6), (2, 6), (2, 5), (3, 5), (4, 5), (5, 5), (5, 4), (6, 4), (6, 3), (6, 2), (6, 1), (6, 0), (5, 0), (4, 0), (3, 0), (2, 0), (1, 0), (1, 1), (0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (1, 5), (1, 6), (2, 6), (2, 5), (3, 5), (4, 5), (5, 5), (5, 4), (6, 4), (6, 3), (6, 2), (6, 1), (6, 0), (5, 0), (4, 0), (3, 0), (2, 0), (1, 0), (1, 1), (0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (1, 5), (1, 6), (2, 6), (2, 5), (3, 5), (4, 5), (5, 5), (5, 4), (6, 4), (6, 3), (6, 2), (6, 1), (6, 0), (5, 0), (4, 0), (3, 0), (2, 0), (1, 0), (1, 1), (0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (1, 5), (1, 6), (2, 6), (2, 5), (3, 5), (4, 5), (5, 5), (5, 4), (6, 4), (6, 3), (6, 2), (6, 1), (6, 0), (5, 0), (4, 0), (3, 0), (2, 0), (1, 0), (1, 1), (0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (1, 5), (1, 6), (2, 6), (2, 5), (3, 5), (4, 5), (5, 5), (5, 4), (6, 4), (6, 3), (6, 2), (6, 1), (6, 0), (5, 0), (4, 0), (3, 0), (2, 0), (1, 0), (1, 1), (0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (1, 5), (1, 6), (2, 6), (2, 5), (3, 5), (4, 5), (5, 5), (5, 4), (6, 4), (6, 3), (6, 2), (6, 1), (6, 0), (5, 0), (4, 0), (3, 0), (2, 0), (1, 0), (1, 1), (0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (1, 5), (1, 6), (2, 6), (2, 5), (3, 5), (4, 5), (5, 5), (5, 4), (6, 4), (6, 3), (6, 2), (6, 1), (6, 0), (5, 0), (4, 0), (3, 0), (2, 0), (1, 0), (1, 1), (0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (1, 5), (1, 6), (2, 6), (2, 5), (3, 5), (4, 5), (5, 5), (5, 4), (6, 4), (6, 3), (6, 2), (6, 1), (6, 0), (5, 0), (4, 0), (3, 0), (2, 0), (1, 0), (1, 1), (0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (1, 5), (1, 6), (2, 6), (2, 5), (3, 5), (4, 5), (5, 5), (5, 4), (6, 4), (6, 3), (6, 2), (6, 1), (6, 0), (5, 0), (4, 0), (3, 0), (2, 0), (1, 0), (1, 1), (0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (1, 5), (1, 6), (2, 6), (2, 5), (3, 5), (4, 5), (5, 5), (5, 4), (6, 4), (6, 3), (6, 2), (6, 1), (6, 0), (5, 0), (4, 0), (3, 0), (2, 0), (1, 0), (1, 1), (0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (1, 5), (1, 6), (2, 6), (2, 5), (3, 5), (4, 5), (5, 5), (5, 4), (6, 4), (6, 3), (6, 2), (6, 1), (6, 0), (5, 0), (4, 0), (3, 0), (2, 0), (1, 0), (1, 1), (0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (1, 5), (1, 6), (2, 6), (2, 5), (3, 5), (4, 5), (5, 5), (5, 4), (6, 4), (6, 3), (6, 2), (6, 1), (6, 0), (5, 0), (4, 0), (3, 0), (2, 0), (1, 0), (1, 1), (0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (1, 5), (1, 6), (2, 6), (2, 5), (3, 5), (4, 5), (5, 5), (5, 4), (6, 4), (6, 3), (6, 2), (6, 1), (6, 0), (5, 0), (4, 0), (3, 0), (2, 0), (1, 0), (1, 1), (0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (1, 5), (1, 6), (2, 6), (2, 5), (3, 5), (4, 5), (5, 5), (5, 4), (6, 4), (6, 3), (6, 2), (6, 1), (6, 0), (5, 0), (4, 0), (3, 0), (2, 0), (1, 0), (1, 1), (0, 1), (0",False,Random_0.3D
"(8, 8)",0.265625,26.5625,LLM_gpt-3.5-turbo_zero_shot_coordinate_list,10.0,2.5,1.0,1.6977548599243164,,329.0,"[(3, 0), (4, 0), (5, 0), (6, 0), (6, 1), (5, 1), (4, 1), (3, 1), (2, 1), (1, 1), (1, 2)]",True,Random_0.3D
"(8, 8)",0.265625,26.5625,LLM_gpt-3.5-turbo_zero_shot_flattened_array,4.0,1.0,1.0,1.1578211784362793,,337.0,"[(3, 0), (2, 0), (1, 0), (1, 1), (1, 2)]",True,Random_0.3D
"(8, 8)",0.265625,26.5625,LLM_gpt-3.5-turbo_few_shot_ascii,inf,inf,0.0,1.2691447734832764,,375.0,"[(3, 0), (4, 0), (5, 0), (5, 1), (5, 2), (5, 3), (5, 4), (4, 4), (3, 4), (2, 4), (1, 4), (1, 3), (1, 2), (2, 2), (3, 2), (4, 2), (5, 2), (5, 3), (5, 4), (5, 5), (5, 6), (6, 6)]",False,Random_0.3D
"(8, 8)",0.265625,26.5625,LLM_gpt-3.5-turbo_few_shot_coordinate_list,6.0,1.5,1.0,1.0617878437042236,,358.0,"[(3, 0), (4, 0), (4, 1), (4, 2), (3, 2), (2, 2), (1, 2)]",True,Random_0.3D
"(8, 8)",0.265625,26.5625,LLM_gpt-3.5-turbo_few_shot_flattened_array,4.0,1.0,1.0,0.9491312503814697,,389.0,"[(3,0), (3,1), (2,1), (1,1), (1,2)]",True,Random_0.3D
"(8, 8)",0.265625,26.5625,LLM_gpt-3.5-turbo_chain_of_thought_ascii,inf,inf,0.0,15.359444856643677,,546.0,"Dimensions: 8x8
Start: (3,0)
Goal: (1,2)

Step-by-Step Plan:
1. Move down from (3,0) to (4,0)
2. Move down from (4,0) to (5,0)
3. Move right from (5,0) to (5,1)
4. Move right from (5,1) to (5,2)
5. Move up from (5,2) to (4,2)
6. Move up from (4,2) to (3,2)
7. Move left from (3,2) to (3,1)
8. Move up from (3,1) to (2,1)
9. Move right from (2,1) to (2,2)
10. Move up from (2,2) to (1,2) - Goal reached

Final Path List: [(3,0), (4,0), (5,0), (5,1), (5,2), (4,2), (3,2), (3,1), (2,1), (2,2), (1,2)]",False,Random_0.3D
"(8, 8)",0.265625,26.5625,LLM_gpt-3.5-turbo_chain_of_thought_coordinate_list,inf,inf,0.0,3.6141388416290283,,593.0,"Maze Dimensions: 8x8
Start: (3,0)
Goal: (1,2)
Obstacles: [(0,5), (1,3), (1,7), (2,3), (2,4), (2,6), (2,7), (3,5), (3,6), (3,7), (4,6), (5,2), (5,5), (5,6), (5,7), (7,2), (7,5)]

Step-by-Step Plan:
1. Move from (3,0) to (4,0)
2. Move from (4,0) to (4,1)
3. Move from (4,1) to (4,2)
4. Move from (4,2) to (3,2)
5. Move from (3,2) to (2,2)
6. Move from (2,2) to (1,2) - Goal reached

Final Path List: [(3,0), (4,0), (4,1), (4,2), (3,2), (2,2), (1,2)]",False,Random_0.3D
"(8, 8)",0.265625,26.5625,LLM_gpt-3.5-turbo_chain_of_thought_flattened_array,inf,inf,0.0,2.238265037536621,,666.0,"Dimensions: 8x8
Start: (3, 0)
Goal: (1, 2)

Step-by-Step Plan:
1. Move Down from (3, 0) to (4, 0)
2. Move Down from (4, 0) to (5, 0)
3. Move Right from (5, 0) to (5, 1)
4. Move Right from (5, 1) to (5, 2)
5. Move Up from (5, 2) to (4, 2)
6. Move Left from (4, 2) to (4, 1)
7. Move Up from (4, 1) to (3, 1)
8. Move Up from (3, 1) to (2, 1)
9. Move Right from (2, 1) to (2, 2)
10. Move Right from (2, 2) to (1, 2)

Final Path List: [(3, 0), (4, 0), (5, 0), (5, 1), (5, 2), (4, 2), (4, 1), (3, 1), (2, 1), (2, 2), (1, 2)]",False,Random_0.3D
"(8, 8)",0.265625,26.5625,LLM_gpt-4-turbo_zero_shot_ascii,inf,inf,0.0,5.125035047531128,,366.0,"[(2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (7, 1), (7, 2), (7, 3), (7, 4), (7, 5), (7, 6), (7, 7), (6, 7), (5, 7), (4, 7), (3, 7), (2, 7), (1, 7), (1, 6), (1, 5), (1, 4), (1, 3), (1, 2), (1, 1)]",False,Random_0.3D
"(8, 8)",0.265625,26.5625,LLM_gpt-4-turbo_zero_shot_coordinate_list,inf,inf,0.0,10.454487323760986,,329.0,"[(3, 0), (3, 1), (3, 2), (3, 3), (3, 4), (2, 4), (1, 4), (1, 3), (0, 3), (0, 2), (1, 2)]",False,Random_0.3D
"(8, 8)",0.265625,26.5625,LLM_gpt-4-turbo_zero_shot_flattened_array,inf,inf,0.0,2.8610968589782715,,361.0,"[(3, 0), (4, 0), (5, 0), (5, 1), (5, 2), (4, 2), (3, 2), (2, 2), (1, 2)]",False,Random_0.3D
"(8, 8)",0.265625,26.5625,LLM_gpt-4-turbo_few_shot_ascii,inf,inf,0.0,7.882102012634277,,471.0,"[(2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (7, 1), (7, 2), (6, 2), (5, 2), (4, 2), (3, 2), (2, 2), (1, 2), (1, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 4), (2, 4), (3, 4), (4, 4), (5, 4), (6, 4), (7, 4), (7, 5), (7, 6), (7, 7), (6, 7), (5, 7), (4, 7), (3, 7), (2, 7), (1, 7), (0, 7), (0, 6), (0, 5)]",False,Random_0.3D
"(8, 8)",0.265625,26.5625,LLM_gpt-4-turbo_few_shot_coordinate_list,inf,inf,0.0,3.8674144744873047,,382.0,"[(3, 0), (3, 1), (3, 2), (3, 3), (3, 4), (2, 4), (1, 4), (0, 4), (0, 3), (0, 2), (1, 2)]",False,Random_0.3D
"(8, 8)",0.265625,26.5625,LLM_gpt-4-turbo_few_shot_flattened_array,4.0,1.0,1.0,1.8267781734466553,,394.0,"[(3, 0), (3, 1), (3, 2), (2, 2), (1, 2)]",True,Random_0.3D
